citypermid	year	icitypop	numdailies	circ	circ_polaff_R	circ_polaff_I	circ_polaff_D	circ_polaff_none	circ_exlast	circ_exnext	miss_circ	num_when_m	num_when_e	num_when_ad	num_when_miss	num_polaff_R	num_polaff_D	num_polaff_I	num_polaff_none	num_nonpol
885	1984	5219.60136320674	1	4384	4384	0	0	0	4384	4384	0	0	0	1	0	1	0	0	0	0
885	1988	5027.7909452827	1	4432	4432	0	0	0	4432	4432	0	0	0	1	0	1	0	0	0	0
885	1992	4896.01663283038	1	4500	4500	0	0	0	4500	4500	0	0	0	1	0	1	0	0	0	0
885	1996	4898.45273830211	1	4295	4295	0	0	0	4295	4295	0	0	0	1	0	1	0	0	0	0
885	2000	4971	1	4313	4313	0	0	0	4313	4313	0	0	0	1	0	1	0	0	0	0
885	2004	 	1	4156	4156	0	0	0	4156	0	0	0	0	1	0	1	0	0	0	0
886	1888	7490.34182369755	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
886	1892	10435.9556271708	2	2635	1335	0	1300	0	0	2635	0	0	1	1	0	1	1	0	0	0
886	1896	14253.8930679269	3	2887	1537	0	1350	0	2887	2887	1	1	1	1	0	1	1	1	0	0
886	1900	17337	3	7081	3214	2000	1867	0	5081	7081	0	1	1	1	0	1	1	1	0	0
886	1904	18566.5215216535	3	14008	3551	5235	5222	0	14008	14008	0	1	1	1	0	1	1	1	0	0
886	1908	18973.6371589364	3	15768	4664	5740	5364	0	15768	15768	0	1	1	1	0	1	1	1	0	0
886	1912	20069.4086040881	3	18049	5642	6807	5600	0	18049	5642	0	1	1	1	0	1	1	1	0	0
886	1916	22040.064411957	2	13981	5550	0	8431	0	5550	13981	0	1	0	1	0	1	1	0	0	0
886	1920	23747	2	14872	6745	0	8127	0	14872	14872	0	1	0	1	0	1	1	0	0	0
886	1924	24345.0838421682	2	16946	8872	0	8074	0	16946	16946	0	1	0	1	0	1	1	0	0	0
886	1928	24393.4824014121	2	19042	9177	0	9865	0	19042	19042	0	1	0	1	0	1	1	0	0	0
886	1932	24773.8288300632	2	18087	9008	0	9079	0	18087	18087	0	1	0	1	0	1	1	0	0	0
886	1936	25709.7766994705	2	16284	8505	0	7779	0	16284	16284	0	1	0	1	0	1	1	0	0	0
886	1940	26767	2	17020	9183	0	7837	0	17020	17020	0	1	0	1	0	1	1	0	0	0
886	1944	27685.9802687012	2	18880	10393	0	8487	0	18880	18880	0	1	0	1	0	1	1	0	0	0
886	1948	29020.8604608324	2	20286	11653	0	8633	0	20286	20286	0	1	0	1	0	1	1	0	0	0
886	1952	31487.2590167967	2	20726	12169	0	8557	0	20726	20726	0	1	0	1	0	1	1	0	0	0
886	1956	34836.1773806297	2	21677	13091	0	8586	0	21677	21677	0	1	0	1	0	1	1	0	0	0
886	1960	37854	2	23308	14175	0	9133	0	23308	23308	0	1	0	1	0	1	1	0	0	0
886	1964	39534.5519196493	2	25549	15096	0	10453	0	25549	25549	0	1	0	1	0	1	1	0	0	0
886	1968	39869.180050242	2	26635	15598	0	11037	0	26635	0	0	1	0	1	0	1	1	0	0	0
886	1972	39103.9654050902	1	24910	0	24910	0	0	0	24910	0	0	0	1	0	0	0	1	0	0
886	1976	37608.1226293458	1	26858	0	26858	0	0	26858	26858	0	0	0	1	0	0	0	1	0	0
886	1980	35874	1	23994	0	23994	0	0	23994	23994	0	0	0	1	0	0	0	1	0	0
886	1984	34326.0586063884	1	22325	0	22325	0	0	22325	22325	0	0	0	1	0	0	0	1	0	0
886	1988	33095.7962425554	1	20948	0	20948	0	0	20948	20948	0	0	0	1	0	0	0	1	0	0
886	1992	32236.8806544668	1	20927	0	20927	0	0	20927	20927	0	0	0	1	0	0	0	1	0	0
886	1996	31697.4274302112	1	20464	0	20464	0	0	20464	20464	0	0	0	1	0	0	0	1	0	0
886	2000	31320	1	20175	0	20175	0	0	20175	20175	0	0	0	1	0	0	0	1	0	0
886	2004	 	1	18008	0	18008	0	0	18008	0	0	0	0	1	0	0	0	1	0	0
887	1888	6754.34921678529	1	864	0	864	0	0	0	864	0	0	1	0	0	0	0	1	0	0
887	1892	7279.60730535785	1	800	0	800	0	0	800	800	0	0	1	0	0	0	0	1	0	0
887	1896	7791.59026339464	2	1200	0	1200	0	0	1200	1200	1	0	2	0	0	0	1	1	0	0
887	1900	8463	2	2750	0	1150	1600	0	1150	2750	0	0	2	0	0	0	1	1	0	0
887	1904	9401.20347088766	2	2907	0	1507	1400	0	2907	2907	0	0	2	0	0	0	1	1	0	0
887	1908	10433.9043403519	2	3434	0	2034	1400	0	3434	3434	0	0	2	0	0	0	1	1	0	0
887	1912	11324.7554917953	2	6000	0	3400	2600	0	6000	3400	0	0	2	0	0	0	1	1	0	0
887	1916	11972.3057737744	2	4820	0	4820	0	0	4820	4820	1	0	2	0	0	0	1	1	0	0
887	1920	12410	2	3940	0	3940	0	0	3940	3940	1	0	2	0	0	0	1	1	0	0
887	1924	12669.8465061778	3	10179	0	4354	5825	0	4354	2505	0	0	3	0	0	0	2	1	0	0
887	1928	12754.647548141	2	9291	0	0	9291	0	4576	4576	0	0	1	1	0	0	2	0	0	0
887	1932	12664.0495797757	1	6775	0	0	6775	0	6775	6775	0	0	1	0	0	0	1	0	0	0
887	1936	12493.0505694471	1	7125	0	0	7125	0	7125	7125	0	0	1	0	0	0	1	0	0	0
887	1940	12432	1	7196	0	0	7196	0	7196	7196	0	0	1	0	0	0	1	0	0	0
887	1944	12628.751615601	1	7525	0	0	7525	0	7525	7525	0	0	1	0	0	0	1	0	0	0
887	1948	13044.5933336218	1	8481	0	0	8481	0	8481	8481	0	0	1	0	0	0	1	0	0	0
887	1952	13591.7706250641	1	8808	0	0	8808	0	8808	8808	0	0	1	0	0	0	1	0	0	0
887	1956	14127.3061984855	1	8860	0	0	8860	0	8860	8860	0	0	1	0	0	0	1	0	0	0
887	1960	14453	1	9450	0	0	9450	0	9450	9450	0	0	1	0	0	0	1	0	0	0
887	1964	14439.052112236	1	9839	0	0	9839	0	9839	9839	0	0	1	0	0	0	1	0	0	0
887	1968	14238.8671225645	1	9934	0	0	9934	0	9934	9934	0	0	1	0	0	0	1	0	0	0
887	1972	14068.6591711211	1	9272	0	0	9272	0	9272	9272	0	0	1	0	0	0	1	0	0	0
887	1976	13960.8362093492	1	9414	0	0	9414	0	9414	9414	0	0	1	0	0	0	1	0	0	0
887	1980	13764	1	9363	0	0	9363	0	9363	9363	0	0	1	0	0	0	1	0	0	0
887	1984	13383.1779557023	1	9188	0	0	9188	0	9188	9188	0	0	1	0	0	0	1	0	0	0
887	1988	12981.0663822809	1	8805	0	0	8805	0	8805	8805	0	0	1	0	0	0	1	0	0	0
887	1992	12777.3857706314	1	7862	0	0	7862	0	7862	7862	0	0	1	0	0	0	1	0	0	0
887	1996	12821.8167324033	1	7296	0	0	7296	0	7296	7296	0	0	1	0	0	0	1	0	0	0
887	2000	12994	1	7143	0	0	7143	0	7143	7143	0	0	1	0	0	0	1	0	0	0
887	2004	 	1	6391	0	0	6391	0	6391	0	0	0	1	0	0	0	1	0	0	0
888	1888	2813.64969342367	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
888	1896	4887.75027740136	2	825	500	0	325	0	0	825	0	1	1	0	0	1	1	0	0	0
888	1900	6041	3	1280	600	0	680	0	1280	680	1	2	1	0	0	2	1	0	0	0
888	1904	6461.39926998804	2	2521	1351	0	1170	0	1170	2521	0	1	1	0	0	1	1	0	0	0
888	1908	6451.89021889199	2	2810	1410	0	1400	0	2810	2810	0	1	1	0	0	1	1	0	0	0
888	1912	6515.94084687126	2	3227	1749	0	1478	0	3227	3227	0	1	1	0	0	1	1	0	0	0
888	1916	6807.70052594659	2	4181	2003	0	2178	0	4181	4181	0	1	1	0	0	1	1	0	0	0
888	1920	7132	2	3500	1800	0	1700	0	3500	3500	0	1	1	0	0	1	1	0	0	0
888	1924	7329.70513750498	2	4572	1940	0	2632	0	4572	4572	0	1	1	0	0	1	1	0	0	0
888	1928	7446.57337106417	2	6813	3416	0	3397	0	6813	6813	0	1	1	0	0	1	1	0	0	0
888	1932	7575.61734523715	2	5666	2263	0	3403	0	5666	5666	0	1	1	0	0	1	1	0	0	0
888	1936	7718.59308585094	2	5353	2167	0	3186	0	5353	5353	0	1	1	0	0	1	1	0	0	0
888	1940	7786	2	4482	2248	0	2234	0	4482	4482	0	1	1	0	0	1	1	0	0	0
888	1944	7726.76865508171	2	4854	2327	0	2527	0	4854	4854	0	1	1	0	0	1	1	0	0	0
888	1948	7659.42497600638	2	5096	2458	0	2638	0	5096	5096	0	1	1	0	0	1	1	0	0	0
888	1952	7735.99798644878	2	4762	2385	0	2377	0	4762	0	0	1	1	0	0	1	1	0	0	0
888	1956	7903.91467596652	1	5446	5446	0	0	0	0	5446	0	0	1	0	0	1	0	0	0	0
888	1960	7906	1	5003	5003	0	0	0	5003	5003	0	0	1	0	0	1	0	0	0	0
888	1964	7603.6320336389	1	5062	5062	0	0	0	5062	5062	0	0	1	0	0	1	0	0	0	0
888	1968	7367.98429302511	1	4799	4799	0	0	0	4799	4799	0	0	1	0	0	1	0	0	0	0
888	1972	7673.10646504583	1	4873	4873	0	0	0	4873	4873	0	0	1	0	0	1	0	0	0	0
888	1976	8427.87637768035	1	6612	6612	0	0	0	6612	6612	0	0	1	0	0	1	0	0	0	0
888	1980	8976	1	7023	7023	0	0	0	7023	7023	0	0	1	0	0	1	0	0	0	0
888	1984	8838.39981586289	1	6722	6722	0	0	0	6722	6722	0	0	1	0	0	1	0	0	0	0
888	1988	8343.15512634516	1	6201	6201	0	0	0	6201	6201	0	0	1	0	0	1	0	0	0	0
888	1992	8005.45252419291	1	6203	6203	0	0	0	6203	6203	0	0	1	0	0	1	0	0	0	0
888	1996	8002.79461155839	1	6052	6052	0	0	0	6052	6052	0	0	1	0	0	1	0	0	0	0
888	2000	8175	1	5974	5974	0	0	0	5974	5974	0	0	1	0	0	1	0	0	0	0
888	2004	 	1	6277	6277	0	0	0	6277	0	0	0	1	0	0	1	0	0	0	0
889	1888	2914.12400294551	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
889	1892	2549.82532842415	1	520	520	0	0	0	0	520	0	0	1	0	0	1	0	0	0	0
889	1896	2534.54732106038	1	720	720	0	0	0	720	720	0	0	1	0	0	1	0	0	0	0
889	1900	2716	2	1770	1770	0	0	0	910	860	0	0	2	0	0	2	0	0	0	0
889	1904	2949.26070250368	1	1020	1020	0	0	0	1020	1020	0	0	1	0	0	1	0	0	0	0
889	1908	3146.66536966127	1	1564	1564	0	0	0	1564	1564	0	0	1	0	0	1	0	0	0	0
889	1912	3239.79060088365	1	1650	1650	0	0	0	1650	1650	0	0	1	0	0	1	0	0	0	0
889	1916	3273.51116494845	2	1680	1680	0	0	0	1680	1680	1	0	2	0	0	2	0	0	0	0
889	1920	3406	2	2820	2820	0	0	0	1720	1720	0	0	2	0	0	2	0	0	0	0
889	1924	3745.91316494845	1	2260	2260	0	0	0	2260	2260	0	0	1	0	0	1	0	0	0	0
889	1928	4184.13517231222	1	2510	2510	0	0	0	2510	2510	0	0	1	0	0	1	0	0	0	0
889	1932	4561.73908394698	1	3041	3041	0	0	0	3041	3041	0	0	1	0	0	1	0	0	0	0
889	1936	4826.32098821797	2	3565	1740	0	0	1825	1740	0	0	1	1	0	0	1	0	0	1	0
889	1940	5032	1	2256	0	0	2256	0	0	2256	0	1	0	0	0	0	1	0	0	0
889	1944	5206.80360677467	1	1928	0	0	1928	0	1928	1928	0	1	0	0	0	0	1	0	0	0
889	1948	5255.86704270987	1	2453	0	0	2453	0	2453	2453	0	1	0	0	0	0	1	0	0	0
889	1952	5058.83657437408	1	2513	0	0	2513	0	2513	2513	0	1	0	0	0	0	1	0	0	0
889	1956	4615.74267010309	1	2663	0	0	2663	0	2663	2663	0	1	0	0	0	0	1	0	0	0
889	1960	4047	1	2685	0	0	2685	0	2685	2685	0	1	0	0	0	0	1	0	0	0
889	1964	 	1	2761	0	0	2761	0	2761	2761	0	1	0	0	0	0	1	0	0	0
889	1968	 	1	3177	0	0	3177	0	3177	0	0	1	0	0	0	0	1	0	0	0
890	1888	 	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
890	1892	 	1	150	150	0	0	0	0	150	0	0	0	0	1	1	0	0	0	0
890	1896	 	1	350	350	0	0	0	350	350	0	0	0	0	1	1	0	0	0	0
890	1900	1977	1	400	400	0	0	0	400	400	0	0	0	0	1	1	0	0	0	0
890	1904	 	1	400	400	0	0	0	400	0	0	0	0	0	1	1	0	0	0	0
891	1888	6421.82922771736	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
891	1892	6939.31928713773	1	600	600	0	0	0	0	600	0	0	0	1	0	1	0	0	0	0
891	1896	8121.91421784433	3	650	650	0	0	0	650	650	2	1	1	1	0	1	1	1	0	0
891	1900	9212	2	1671	1671	0	0	0	1671	1671	1	0	1	1	0	1	1	0	0	0
891	1904	9623.21560389455	2	1760	1760	0	0	0	1760	1760	1	0	1	1	0	1	1	0	0	0
891	1908	9555.52047518078	1	2835	2835	0	0	0	2835	2835	0	0	0	1	0	1	0	0	0	0
891	1912	9397.31524764562	1	3000	3000	0	0	0	3000	3000	0	0	0	1	0	1	0	0	0	0
891	1916	9349.80514882423	1	3785	3785	0	0	0	3785	3785	0	0	0	1	0	1	0	0	0	0
891	1920	9427	1	4800	4800	0	0	0	4800	4800	0	0	0	1	0	1	0	0	0	0
891	1924	9629.58035552013	1	5250	5250	0	0	0	5250	5250	0	0	0	1	0	1	0	0	0	0
891	1928	9937.46542481353	1	5250	5250	0	0	0	5250	5250	0	0	0	1	0	1	0	0	0	0
891	1932	10323.6541799009	1	4822	4822	0	0	0	4822	4822	0	0	0	1	0	1	0	0	0	0
891	1936	10721.3578656949	1	4257	4257	0	0	0	4257	4257	0	0	0	1	0	1	0	0	0	0
891	1940	11024	1	5538	5538	0	0	0	5538	5538	0	0	0	1	0	1	0	0	0	0
891	1944	11153.3573733872	1	6223	6223	0	0	0	6223	6223	0	0	0	1	0	1	0	0	0	0
891	1948	11151.5394722086	1	7127	7127	0	0	0	7127	7127	0	0	0	1	0	1	0	0	0	0
891	1952	11090.5152709674	1	7882	7882	0	0	0	7882	7882	0	0	0	1	0	1	0	0	0	0
891	1956	11037.1089709047	1	7810	7810	0	0	0	7810	7810	0	0	0	1	0	1	0	0	0	0
891	1960	11053	1	8144	8144	0	0	0	8144	8144	0	0	0	1	0	1	0	0	0	0
891	1964	11162.8308719012	1	8097	8097	0	0	0	8097	8097	0	0	0	1	0	1	0	0	0	0
891	1968	11243.9911861072	1	8336	8336	0	0	0	8336	8336	0	0	0	1	0	1	0	0	0	0
891	1972	11144.3196136423	1	7967	7967	0	0	0	7967	7967	0	0	0	1	0	1	0	0	0	0
891	1976	10878.6877269715	1	7332	7332	0	0	0	7332	7332	0	0	0	1	0	1	0	0	0	0
891	1980	10629	1	6934	6934	0	0	0	6934	6934	0	0	0	1	0	1	0	0	0	0
891	1984	10540.6508332289	1	6089	6089	0	0	0	6089	6089	0	0	0	1	0	1	0	0	0	0
891	1988	10583.9451332916	1	5471	5471	0	0	0	5471	5471	0	0	0	1	0	1	0	0	0	0
891	1992	10686.7673200251	1	5000	5000	0	0	0	5000	5000	0	0	0	1	0	1	0	0	0	0
891	1996	10808.0952066959	1	4615	4615	0	0	0	4615	4615	0	0	0	1	0	1	0	0	0	0
891	2000	10938	1	4293	4293	0	0	0	4293	4293	0	0	0	1	0	1	0	0	0	0
891	2004	 	1	4144	4144	0	0	0	4144	0	0	0	0	1	0	1	0	0	0	0
892	1888	 	2	300	300	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0
893	1888	 	2	0	0	0	0	0	0	0	2	1	1	0	0	1	1	0	0	0
893	1892	7754.26594162406	2	1232	432	0	800	0	0	432	0	1	1	0	0	1	1	0	0	0
893	1896	6720.13188324813	5	8932	5232	3700	0	0	432	432	2	3	2	0	0	2	1	1	1	0
893	1900	6140	1	1200	1200	0	0	0	1200	1200	0	1	0	0	0	1	0	0	0	0
893	1904	6242.67029187968	2	1400	1400	0	0	0	1400	1400	1	1	1	0	0	1	1	0	0	0
893	1908	6961.47029187968	2	1940	980	0	960	0	980	980	0	1	1	0	0	1	1	0	0	0
893	1912	8154.60947461658	2	1800	1800	0	0	0	1800	1800	1	1	1	0	0	1	0	1	0	0
893	1916	9651.54865735348	2	3831	1800	2031	0	0	1800	3831	0	1	1	0	0	1	0	1	0	0
893	1920	11253	2	4749	2540	2209	0	0	4749	4749	0	1	1	0	0	1	0	1	0	0
893	1924	12729.5079695636	2	5889	3374	2515	0	0	5889	3374	0	1	1	0	0	1	0	1	0	0
893	1928	13735.9460279396	1	5598	5598	0	0	0	5598	5598	0	1	0	0	0	1	0	0	0	0
893	1932	13918.730703008	1	6077	6077	0	0	0	6077	6077	0	1	0	0	0	1	0	0	0	0
893	1936	13394.8773197006	1	5605	5605	0	0	0	5605	5605	0	1	0	0	0	1	0	0	0	0
893	1940	12752	1	5515	5515	0	0	0	5515	5515	0	1	0	0	0	1	0	0	0	0
893	1944	12488.6332820111	1	5642	5642	0	0	0	5642	5642	0	1	0	0	0	1	0	0	0	0
893	1948	12665.1500992742	1	5968	5968	0	0	0	5968	5968	0	1	0	0	0	1	0	0	0	0
893	1952	13223.740367496	1	6095	6095	0	0	0	6095	6095	0	1	0	0	0	1	0	0	0	0
893	1956	13907.8138184548	1	6547	6547	0	0	0	6547	6547	0	1	0	0	0	1	0	0	0	0
893	1960	14262	1	6572	6572	0	0	0	6572	6572	0	1	0	0	0	1	0	0	0	0
893	1964	13985.9259785911	1	6918	6918	0	0	0	6918	6918	0	1	0	0	0	1	0	0	0	0
893	1968	13433.7793618986	1	6646	6646	0	0	0	6646	6646	0	1	0	0	0	1	0	0	0	0
893	1972	13106.6024419366	1	6549	6549	0	0	0	6549	6549	0	1	0	0	0	1	0	0	0	0
893	1976	13119.3721386672	1	6806	6806	0	0	0	6806	6806	0	1	0	0	0	1	0	0	0	0
893	1980	13201	1	6747	6747	0	0	0	6747	6747	0	1	0	0	0	1	0	0	0	0
893	1984	13124.0824182647	1	6510	6510	0	0	0	6510	6510	0	1	0	0	0	1	0	0	0	0
893	1988	12903.0969673059	1	6357	6357	0	0	0	6357	6357	0	1	0	0	0	1	0	0	0	0
893	1992	12611.6938196165	1	5980	5980	0	0	0	5980	5980	0	1	0	0	0	1	0	0	0	0
893	1996	12293.6761228859	1	5478	5478	0	0	0	5478	5478	0	1	0	0	0	1	0	0	0	0
893	2000	11963	1	4886	4886	0	0	0	4886	4886	0	1	0	0	0	1	0	0	0	0
893	2004	 	1	4832	4832	0	0	0	4832	0	0	1	0	0	0	1	0	0	0	0
894	1888	 	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
894	1904	3896.39161225515	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
894	1908	4289.16423907584	2	0	0	0	0	0	0	0	2	0	1	1	0	2	0	0	0	0
894	1912	4483.73426820693	2	2985	2985	0	0	0	0	2985	0	0	1	1	0	2	0	0	0	0
894	1916	4546.33167051733	2	2425	2425	0	0	0	2425	1725	0	0	1	1	0	2	0	0	0	0
894	1920	4705	1	3050	3050	0	0	0	3050	3050	0	0	0	1	0	1	0	0	0	0
894	1924	5113.3662420894	1	3057	3057	0	0	0	3057	3057	0	0	0	1	0	1	0	0	0	0
894	1928	5599.24961526871	1	3127	3127	0	0	0	3127	3127	0	0	0	1	0	1	0	0	0	0
894	1932	5919.17199397288	1	3008	3008	0	0	0	3008	3008	0	0	0	1	0	1	0	0	0	0
894	1936	6063.21099949774	1	3069	3069	0	0	0	3069	3069	0	0	0	1	0	1	0	0	0	0
894	1940	6255	1	3162	3162	0	0	0	3162	3162	0	0	0	1	0	1	0	0	0	0
894	1944	6644.95977699648	1	3319	3319	0	0	0	3319	3319	0	0	0	1	0	1	0	0	0	0
894	1948	7050.04237468609	1	3849	3849	0	0	0	3849	3849	0	0	0	1	0	1	0	0	0	0
894	1952	7214.47364741336	1	3971	3971	0	0	0	3971	3971	0	0	0	1	0	1	0	0	0	0
894	1956	7127.22232245103	1	3924	3924	0	0	0	3924	3924	0	0	0	1	0	1	0	0	0	0
894	1960	7022	1	3849	3849	0	0	0	3849	3849	0	0	0	1	0	1	0	0	0	0
894	1964	7075.13463586138	1	3846	3846	0	0	0	3846	3846	0	0	0	1	0	1	0	0	0	0
894	1968	7190.85563033651	1	3794	3794	0	0	0	3794	3794	0	0	0	1	0	1	0	0	0	0
894	1972	7209.93906981416	1	3828	3828	0	0	0	3828	3828	0	0	0	1	0	1	0	0	0	0
894	1976	7078.30151481668	1	3850	3850	0	0	0	3850	3850	0	0	0	1	0	1	0	0	0	0
894	1980	6847	1	3983	3983	0	0	0	3983	3983	0	0	0	1	0	1	0	0	0	0
894	1984	6569.69312506278	1	3566	3566	0	0	0	3566	3566	0	0	0	1	0	1	0	0	0	0
894	1988	6292.16045002511	1	3430	3430	0	0	0	3430	3430	0	0	0	1	0	1	0	0	0	0
894	1992	6056.75332998493	1	3400	3400	0	0	0	3400	3400	0	0	0	1	0	1	0	0	0	0
894	1996	5872.27888498242	1	3400	3400	0	0	0	3400	3400	0	0	0	1	0	1	0	0	0	0
894	2000	5714	1	2502	2502	0	0	0	2502	2502	0	0	0	1	0	1	0	0	0	0
894	2004	 	1	2357	2357	0	0	0	2357	0	0	0	0	1	0	1	0	0	0	0
895	1888	 	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
895	1904	 	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
896	1888	 	2	2700	2700	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0
896	1908	 	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
896	1912	3470.50767735285	1	1200	1200	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
896	1932	6010.5962391506	2	2211	2211	0	0	0	0	2211	1	0	2	0	0	2	0	0	0	0
896	1936	5786.23425853005	1	2748	2748	0	0	0	2748	2748	0	0	1	0	0	1	0	0	0	0
896	1940	6285	1	4280	4280	0	0	0	4280	4280	0	0	1	0	0	1	0	0	0	0
896	1944	8026.89061519431	1	5028	5028	0	0	0	5028	5028	0	0	1	0	0	1	0	0	0	0
896	1948	10118.1302591485	1	5238	5238	0	0	0	5238	5238	0	0	1	0	0	1	0	0	0	0
896	1952	11357.8618183692	1	6031	6031	0	0	0	6031	6031	0	0	1	0	0	1	0	0	0	0
896	1956	11611.5537336357	1	5480	5480	0	0	0	5480	5480	0	0	1	0	0	1	0	0	0	0
896	1960	11811	1	4761	4761	0	0	0	4761	4761	0	0	1	0	0	1	0	0	0	0
896	1964	12692.2164624266	1	5779	5779	0	0	0	5779	5779	0	0	1	0	0	1	0	0	0	0
896	1968	14022.6584430471	1	6254	6254	0	0	0	6254	6254	0	0	1	0	0	1	0	0	0	0
896	1972	15345.9892180188	1	7378	7378	0	0	0	7378	7378	0	0	1	0	0	1	0	0	0	0
896	1976	16627.8780123699	1	8522	8522	0	0	0	8522	8522	0	0	1	0	0	1	0	0	0	0
896	1980	18256	1	9628	9628	0	0	0	9628	9628	0	0	1	0	0	1	0	0	0	0
896	1984	20482.2278587774	1	10302	10302	0	0	0	10302	10302	0	0	1	0	0	1	0	0	0	0
896	1988	22941.831943511	1	11329	11329	0	0	0	11329	11329	0	0	1	0	0	1	0	0	0	0
896	1992	25131.2832338934	1	11631	11631	0	0	0	11631	11631	0	0	1	0	0	1	0	0	0	0
896	1996	26900.1304395423	1	10895	10895	0	0	0	10895	10895	0	0	1	0	0	1	0	0	0	0
896	2000	28451	1	10393	10393	0	0	0	10393	10393	0	0	1	0	0	1	0	0	0	0
896	2004	 	1	9360	9360	0	0	0	9360	0	0	0	1	0	0	1	0	0	0	0
897	1888	 	1	350	0	0	0	350	0	0	0	0	1	0	0	0	0	0	1	0
897	1892	2310.27271004517	1	300	0	300	0	0	0	300	0	0	1	0	0	0	0	1	0	0
897	1896	2174.54542009035	1	300	0	300	0	0	300	0	0	0	1	0	0	0	0	1	0	0
897	1904	3333.08444977414	1	400	0	400	0	0	0	400	0	0	1	0	0	0	0	1	0	0
897	1908	4296.22044977413	2	1375	0	1375	0	0	625	0	0	0	2	0	0	0	0	2	0	0
897	1912	4763.70239040656	1	1800	1800	0	0	0	0	1800	0	0	1	0	0	1	0	0	0	0
897	1916	4666.04833103898	2	2786	2786	0	0	0	2786	2786	1	0	2	0	0	1	1	0	0	0
897	1920	4460	1	3300	3300	0	0	0	3300	3300	0	0	1	0	0	1	0	0	0	0
897	1924	4556.68771692824	1	3250	3250	0	0	0	3250	3250	0	0	1	0	0	1	0	0	0	0
897	1928	5093.27900688307	1	3275	3275	0	0	0	3275	3275	0	0	1	0	0	1	0	0	0	0
897	1932	6130.56875564661	1	3805	3805	0	0	0	3805	3805	0	0	1	0	0	1	0	0	0	0
897	1936	7548.06721445533	1	3622	3622	0	0	0	3622	3622	0	0	1	0	0	1	0	0	0	0
897	1940	9044	1	4627	4627	0	0	0	4627	4627	0	0	1	0	0	1	0	0	0	0
897	1944	10409.1995872213	1	5280	5280	0	0	0	5280	5280	0	0	1	0	0	1	0	0	0	0
897	1948	11836.4536465888	1	6200	6200	0	0	0	6200	6200	0	0	1	0	0	1	0	0	0	0
897	1952	13597.012188646	1	6742	6742	0	0	0	6742	6742	0	0	1	0	0	1	0	0	0	0
897	1956	15455.5166713357	1	8968	8968	0	0	0	8968	8968	0	0	1	0	0	1	0	0	0	0
897	1960	16670	1	9466	9466	0	0	0	9466	9466	0	0	1	0	0	1	0	0	0	0
897	1964	16748.9865041693	2	12327	9063	0	0	3264	9063	12327	0	1	1	0	0	1	0	0	1	0
897	1968	16291.0720453606	2	12547	9149	0	0	3398	12547	9149	0	1	1	0	0	1	0	0	1	0
897	1972	16136.9778853979	1	12453	12453	0	0	0	12453	12453	0	0	1	0	0	1	0	0	0	0
897	1976	16428.3981842438	1	10904	10904	0	0	0	10904	10904	0	0	1	0	0	1	0	0	0	0
897	1980	16608	1	11944	11944	0	0	0	11944	11944	0	0	1	0	0	1	0	0	0	0
897	1984	16261.8914711494	1	12094	12094	0	0	0	12094	12094	0	0	1	0	0	1	0	0	0	0
897	1988	15671.5149884597	1	10594	10594	0	0	0	10594	10594	0	0	1	0	0	1	0	0	0	0
897	1992	15279.0062069242	1	10128	10128	0	0	0	10128	10128	0	0	1	0	0	1	0	0	0	0
897	1996	15224.2739080782	1	8156	8156	0	0	0	8156	8156	0	0	1	0	0	1	0	0	0	0
897	2000	15345	1	7620	7620	0	0	0	7620	7620	0	0	1	0	0	1	0	0	0	0
897	2004	 	1	6056	6056	0	0	0	6056	0	0	0	1	0	0	1	0	0	0	0
898	1888	 	1	892	0	0	892	0	0	0	0	0	1	0	0	0	1	0	0	0
899	1888	 	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
900	1888	 	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
900	1892	8507.95661350867	1	2500	2500	0	0	0	0	2500	0	1	0	0	0	1	0	0	0	0
900	1896	8473.31322701733	1	2160	2160	0	0	0	2160	2160	0	1	0	0	0	1	0	0	0	0
900	1900	9379	1	2300	2300	0	0	0	2300	2300	0	1	0	0	0	1	0	0	0	0
900	1904	11627.4489324567	2	3259	3259	0	0	0	2509	2509	0	1	1	0	0	2	0	0	0	0
900	1908	14723.2729324567	2	2964	2964	0	0	0	2964	2964	1	1	1	0	0	1	0	1	0	0
900	1912	17957.841521578	2	15239	8982	0	6257	0	8982	15239	0	2	0	0	0	1	1	0	0	0
