recid	adpricetype	adprice	adDepth	adType
1884000088	0	6.67	 	 
1884000089	0	6.67	 	 
1884000090	0	8.34	 	 
1884000091	0	6.67	 	 
1884000092	0	3.43	 	 
1884000093	0	8.00	 	 
1884000094	0	4.17	 	 
1884000095	0	4.17	 	 
1884000097	0	8.33	 	 
1884000098	0	8.33	 	 
1884000099	0	6.00	 	 
1884000100	0	8.33	 	 
1884000101	0	8.33	 	 
1884000103	0	7.50	 	 
1884000104	0	5.00	 	 
1884000105	0	5.00	 	 
1884000106	0	4.69	 	 
1884000107	0	5.00	 	 
1884000108	0	2.00	 	 
1884000109	0	13.18	 	 
1884000110	0	9.00	 	 
1884000111	0	6.50	 	 
1884000112	0	7.50	 	 
1884000115	0	6.50	 	 
1884000116	0	10.18	 	 
1884000117	0	6.50	 	 
1884000118	0	4.17	 	 
1884000119	0	4.17	 	 
1884000120	0	4.17	 	 
1884000121	0	4.00	 	 
1884000122	0	3.00	 	 
1884000123	0	4.17	 	 
1884000124	0	3.34	 	 
1884000125	0	2.45	 	 
1884000126	0	4.17	 	 
1884000127	0	7.50	 	 
1884000128	0	8.00	 	 
1884000129	0	39.00	 	 
1884000131	0	26.00	 	 
1884000132	0	26.00	 	 
1884000133	0	8.00	 	 
1884000134	0	8.75	 	 
1884000135	0	6.75	 	 
1884000136	0	26.00	 	 
1884000137	0	8.00	 	 
1884000138	0	8.75	 	 
1884000141	0	8.00	 	 
1884000142	0	13.50	 	 
1884000144	0	5.00	 	 
1884000145	0	4.17	 	 
1884000146	0	4.17	 	 
1884000147	0	7.50	 	 
1884000148	0	7.50	 	 
1884000149	0	4.17	 	 
1884000150	0	3.00	 	 
1884000151	0	5.63	 	 
1884000152	0	6.25	 	 
1884000153	0	3.13	 	 
1884000154	0	2.50	 	 
1884000155	0	2.09	 	 
1884000156	0	6.50	 	 
1884000157	0	2.50	 	 
1884000159	0	4.75	 	 
1884000160	0	2.00	 	 
1884000161	0	3.34	 	 
1884000162	0	3.34	 	 
1884000163	0	4.17	 	 
1884000164	0	4.17	 	 
1884000165	0	3.34	 	 
1884000166	0	4.17	 	 
1884000167	0	2.84	 	 
1884000168	0	2.84	 	 
1884000169	0	3.60	 	 
1884000170	0	4.00	 	 
1884000172	0	25.00	 	 
1884000173	0	39.00	 	 
1884000176	0	3.50	 	 
1884000178	0	26.00	 	 
1884000179	0	6.00	 	 
1884000180	0	26.00	 	 
1884000181	0	78.00	 	 
1884000182	0	12.00	 	 
1884000183	0	26.00	 	 
1884000184	0	117.00	 	 
1884000186	0	10.00	 	 
1884000187	0	24.96	 	 
1884000188	0	52.00	 	 
1884000189	0	26.00	 	 
1884000191	0	78.00	 	 
1884000192	0	66.00	 	 
1884000195	0	26.00	 	 
1884000196	0	16.00	 	 
1884000197	0	52.00	 	 
1884000198	0	26.00	 	 
1884000199	0	104.00	 	 
1884000201	0	65.00	 	 
1884000202	0	78.00	 	 
1884000203	0	78.00	 	 
1884000205	0	52.00	 	 
1884000206	0	52.00	 	 
1884000208	0	4.17	 	 
1884000209	0	5.00	 	 
1884000210	0	4.17	 	 
1884000211	0	5.00	 	 
1884000212	0	5.00	 	 
1884000213	0	3.34	 	 
1884000214	0	5.00	 	 
1884000215	0	4.50	 	 
1884000216	0	4.17	 	 
1884000217	0	3.13	 	 
1884000218	0	3.13	 	 
1884000219	0	3.13	 	 
1884000221	0	7.00	 	 
1884000222	0	7.50	 	 
1884000223	0	6.00	 	 
1884000224	0	7.00	 	 
1884000226	0	4.17	 	 
1884000227	0	4.17	 	 
1884000228	0	5.00	 	 
1884000229	0	3.13	 	 
1884000230	0	3.13	 	 
1884000231	0	4.00	 	 
1884000232	0	8.00	 	 
1884000233	0	7.00	 	 
1884000234	0	5.00	 	 
1884000235	0	9.40	 	 
1884000236	0	1.75	 	 
1884000237	0	5.00	 	 
1884000238	0	7.00	 	 
1884000239	0	8.75	 	 
1884000240	0	8.00	 	 
1884000241	0	10.00	 	 
1884000242	0	6.25	 	 
1884000243	0	7.00	 	 
1884000244	0	4.00	 	 
1884000245	0	3.75	 	 
1884000246	0	3.34	 	 
1884000247	0	3.13	 	 
1884000248	0	10.00	 	 
1884000249	0	6.67	 	 
1884000250	0	6.67	 	 
1884000251	0	4.17	 	 
1884000252	0	2.50	 	 
1884000253	0	3.34	 	 
1884000254	0	3.34	 	 
1884000255	0	1.50	 	 
1884000256	0	4.17	 	 
1884000257	0	9.00	 	 
1884000258	0	4.17	 	 
1884000259	0	4.17	 	 
1884000260	0	4.17	 	 
1884000261	0	4.17	 	 
1884000262	0	4.50	 	 
1884000263	0	3.00	 	 
1884000264	0	3.33	 	 
1884000265	0	3.34	 	 
1884000266	0	1.00	 	 
1884000267	0	1.00	 	 
1884000268	0	2.50	 	 
1884000269	0	5.00	 	 
1884000270	0	5.00	 	 
1884000271	0	8.50	 	 
1884000272	0	4.17	 	 
1884000274	0	15.00	 	 
1884000275	0	2.00	 	 
1884000276	0	4.17	 	 
1884000277	0	7.50	 	 
1884000278	0	9.37	 	 
1884000279	0	9.37	 	 
1884000280	0	1.25	 	 
1884000281	0	4.17	 	 
1884000282	0	5.00	 	 
1884000283	0	5.84	 	 
1884000285	0	5.84	 	 
1884000286	0	7.00	 	 
1884000287	0	3.50	 	 
1884000288	0	3.50	 	 
1884000289	0	3.34	 	 
1884000290	0	2.09	 	 
1884000291	0	3.34	 	 
1884000292	0	3.34	 	 
1884000293	0	3.34	 	 
1884000294	0	3.00	 	 
1884000295	0	3.00	 	 
1884000296	0	5.00	 	 
1884000297	0	1.20	 	 
1884000298	0	2.00	 	 
1884000299	0	2.50	 	 
1884000300	0	3.00	 	 
1884000301	0	4.17	 	 
1884000302	0	4.00	 	 
1884000303	0	4.17	 	 
1884000304	0	5.00	 	 
1884000306	0	15.00	 	 
1884000308	0	16.80	 	 
1884000309	0	37.83	 	 
1884000310	0	39.00	 	 
1884000311	0	20.00	 	 
1884000312	0	20.00	 	 
1884000313	0	30.00	 	 
1884000316	0	17.50	 	 
1884000317	0	22.50	 	 
1884000318	0	37.05	 	 
1884000319	0	52.00	 	 
1884000320	0	61.75	 	 
1884000322	0	39.00	 	 
1884000324	0	3.67	 	 
1884000326	0	26.00	 	 
1884000327	0	21.40	 	 
1884000328	0	21.45	 	 
1884000329	0	4.17	 	 
1884000331	0	12.50	 	 
1884000332	0	21.45	 	 
1884000333	0	21.40	 	 
1884000335	0	4.17	 	 
1884000336	0	7.80	 	 
1884000337	0	1.50	 	 
1884000338	0	3.34	 	 
1884000339	0	5.00	 	 
1884000340	0	8.34	 	 
1884000341	0	4.00	 	 
1884000342	0	3.50	 	 
1884000343	0	3.50	 	 
1884000345	0	3.50	 	 
1884000346	0	3.34	 	 
1884000347	0	3.00	 	 
1884000348	0	7.92	 	 
1884000349	0	5.00	 	 
1884000350	0	6.25	 	 
1884000351	0	3.13	 	 
1884000352	0	4.17	 	 
1884000353	0	2.00	 	 
1884000354	0	0.75	 	 
1884000355	0	3.34	 	 
1884000356	0	5.00	 	 
1884000357	0	4.00	 	 
1884000358	0	3.34	 	 
1884000359	0	3.00	 	 
1884000360	0	8.50	 	 
1884000361	0	4.00	 	 
1884000362	0	8.00	 	 
1884000363	0	5.00	 	 
1884000364	0	7.50	 	 
1884000365	0	5.10	 	 
1884000366	0	5.00	 	 
1884000367	0	4.50	 	 
1884000368	0	9.17	 	 
1884000369	0	4.50	 	 
1884000370	0	5.00	 	 
1884000371	0	4.00	 	 
1884000372	0	3.00	 	 
1884000373	0	2.50	 	 
1884000374	0	3.34	 	 
1884000375	0	1.55	 	 
1884000376	0	6.40	 	 
1884000377	0	5.00	 	 
1884000378	0	6.00	 	 
1884000379	0	5.00	 	 
1884000380	0	7.50	 	 
1884000381	0	10.00	 	 
1884000382	0	6.25	 	 
1884000383	0	10.80	 	 
1884000384	0	5.00	 	 
1884000385	0	6.00	 	 
1884000388	0	5.00	 	 
1884000389	0	3.34	 	 
1884000390	0	5.00	 	 
1884000391	0	1.67	 	 
1884000392	0	2.50	 	 
1884000393	0	4.37	 	 
1884000394	0	4.37	 	 
1884000395	0	4.00	 	 
1884000396	0	5.00	 	 
1884000397	0	6.95	 	 
1884000398	0	7.00	 	 
1884000399	0	3.00	 	 
1884000400	0	1.50	 	 
1884000401	0	1.50	 	 
1884000402	0	5.00	 	 
1884000404	0	5.00	 	 
1884000405	0	5.00	 	 
1884000406	0	4.17	 	 
1884000407	0	12.50	 	 
1884000408	0	26.50	 	 
1884000410	0	14.00	 	 
1884000412	0	12.50	 	 
1884000413	0	15.00	 	 
1884000414	0	6.25	 	 
1884000415	0	5.00	 	 
1884000416	0	6.93	 	 
1884000417	0	3.13	 	 
1884000418	0	4.17	 	 
1884000419	0	4.00	 	 
1884000420	0	12.50	 	 
1884000421	0	12.50	 	 
1884000423	0	11.00	 	 
1884000424	0	10.00	 	 
1884000425	0	8.13	 	 
1884000426	0	5.00	 	 
1884000427	0	7.50	 	 
1884000428	0	6.00	 	 
1884000429	0	8.00	 	 
1884000430	0	5.00	 	 
1884000431	0	6.00	 	 
1884000432	0	6.50	 	 
1884000433	0	6.50	 	 
1884000434	0	10.62	 	 
1884000435	0	6.87	 	 
1884000436	0	3.00	 	 
1884000437	0	3.00	 	 
1884000439	0	15.17	 	 
1884000440	0	8.12	 	 
1884000442	0	10.00	 	 
1884000443	0	2.00	 	 
1884000444	0	6.00	 	 
1884000445	0	6.00	 	 
1884000446	0	6.00	 	 
1884000448	0	4.00	 	 
1884000449	0	8.00	 	 
1884000450	0	8.00	 	 
1884000451	0	4.17	 	 
1884000452	0	3.00	 	 
1884000453	0	5.00	 	 
1884000454	0	10.00	 	 
1884000455	0	3.50	 	 
1884000456	0	6.67	 	 
1884000457	0	6.67	 	 
1884000458	0	4.17	 	 
1884000459	0	12.00	 	 
1884000460	0	4.17	 	 
1884000461	0	10.00	 	 
1884000462	0	4.17	 	 
1884000463	0	5.00	 	 
1884000464	0	5.00	 	 
1884000465	0	12.50	 	 
1884000466	0	3.90	 	 
1884000467	0	10.00	 	 
1884000468	0	6.00	 	 
1884000469	0	8.00	 	 
1884000470	0	8.00	 	 
1884000471	0	8.00	 	 
1884000472	0	5.00	 	 
1884000473	0	12.00	 	 
1884000474	0	6.67	 	 
1884000475	0	6.00	 	 
1884000476	0	15.80	 	 
1884000477	0	8.00	 	 
1884000478	0	5.00	 	 
1884000479	0	5.00	 	 
1884000480	0	8.00	 	 
1884000481	0	5.00	 	 
1884000482	0	10.00	 	 
1884000483	0	4.00	 	 
1884000484	0	4.00	 	 
1884000485	0	4.00	 	 
1884000486	0	15.17	 	 
1884000487	0	15.62	 	 
1884000488	0	7.50	 	 
1884000489	0	3.34	 	 
1884000490	0	5.00	 	 
1884000491	0	7.00	 	 
1884000492	0	13.34	 	 
1884000493	0	5.00	 	 
1884000494	0	6.67	 	 
1884000496	0	9.00	 	 
1884000498	0	10.00	 	 
1884000499	0	12.00	 	 
1884000500	0	10.00	 	 
1884000501	0	12.00	 	 
1884000502	0	9.00	 	 
1884000503	0	2.00	 	 
1884000504	0	6.00	 	 
1884000505	0	4.00	 	 
1884000506	0	7.50	 	 
1884000507	0	6.67	 	 
1884000508	0	6.67	 	 
1884000509	0	5.00	 	 
1884000510	0	5.00	 	 
1884000512	0	11.67	 	 
1884000513	0	6.67	 	 
1884000514	0	6.67	 	 
1884000515	0	7.00	 	 
1884000516	0	12.00	 	 
1884000517	0	5.00	 	 
1884000518	0	3.00	 	 
1884000519	0	10.03	 	 
1884000520	0	6.67	 	 
1884000521	0	5.00	 	 
1884000522	0	6.67	 	 
1884000523	0	14.00	 	 
1884000524	0	6.67	 	 
1884000526	0	7.00	 	 
1884000527	0	8.00	 	 
1884000528	0	14.00	 	 
1884000529	0	5.00	 	 
1884000530	0	5.00	 	 
1884000531	0	8.00	 	 
1884000533	0	6.00	 	 
1884000534	0	8.00	 	 
1884000535	0	3.00	 	 
1884000536	0	3.00	 	 
1884000537	0	5.00	 	 
1884000538	0	5.00	 	 
1884000539	0	5.00	 	 
1884000540	0	5.00	 	 
1884000541	0	4.17	 	 
1884000542	0	6.67	 	 
1884000543	0	6.67	 	 
1884000544	0	5.00	 	 
1884000545	0	7.00	 	 
1884000546	0	8.13	 	 
1884000547	0	8.50	 	 
1884000548	0	5.00	 	 
1884000549	0	4.40	 	 
1884000550	0	4.17	 	 
1884000551	0	8.34	 	 
1884000552	0	8.34	 	 
1884000553	0	6.00	 	 
1884000555	0	26.00	 	 
1884000556	0	39.00	 	 
1884000557	0	9.00	 	 
1884000558	0	5.00	 	 
1884000559	0	4.17	 	 
1884000560	0	5.00	 	 
1884000561	0	5.00	 	 
1884000562	0	6.25	 	 
1884000563	0	8.50	 	 
1884000564	0	8.50	 	 
1884000565	0	7.50	 	 
1884000566	0	4.00	 	 
1884000567	0	7.50	 	 
1884000568	0	7.50	 	 
1884000569	0	11.67	 	 
1884000570	0	8.75	 	 
1884000571	0	12.50	 	 
1884000572	0	4.17	 	 
1884000573	0	3.00	 	 
1884000574	0	3.00	 	 
1884000575	0	1.25	 	 
1884000576	0	1.25	 	 
1884000577	0	3.13	 	 
1884000578	0	4.17	 	 
1884000579	0	4.17	 	 
1884000582	0	39.00	 	 
1884000583	0	32.50	 	 
1884000584	0	13.34	 	 
1884000586	0	5.00	 	 
1884000587	0	5.00	 	 
1884000588	0	32.50	 	 
1884000589	0	26.00	 	 
1884000593	0	16.66	 	 
1884000594	0	8.00	 	 
1884000595	0	31.25	 	 
1884000596	0	25.00	 	 
1884000597	0	10.00	 	 
1884000599	0	8.87	 	 
1884000601	0	6.67	 	 
1884000602	0	4.00	 	 
1884000603	0	5.00	 	 
1884000604	0	3.00	 	 
1884000605	0	8.75	 	 
1884000607	0	2.50	 	 
1884000608	0	6.67	 	 
1884000609	0	6.67	 	 
1884000610	0	6.67	 	 
1884000611	0	2.50	 	 
1884000612	0	3.13	 	 
1884000613	0	4.17	 	 
1884000614	0	4.17	 	 
1884000615	0	4.17	 	 
1884000616	0	2.00	 	 
1884000617	0	3.25	 	 
1884000618	0	3.13	 	 
1884000619	0	4.17	 	 
1884000620	0	4.17	 	 
1884000621	0	4.17	 	 
1884000622	0	4.00	 	 
1884000623	0	3.34	 	 
1884000624	0	4.00	 	 
1884000625	0	6.75	 	 
1884000626	0	3.35	 	 
1884000627	0	3.34	 	 
1884000628	0	6.66	 	 
1884000629	0	5.50	 	 
1884000630	0	6.66	 	 
1884000632	0	4.17	 	 
1884000633	0	2.50	 	 
1884000634	0	4.17	 	 
1884000635	0	3.34	 	 
1884000636	0	3.34	 	 
1884000637	0	5.00	 	 
1884000638	0	3.34	 	 
1884000639	0	5.00	 	 
1884000640	0	4.00	 	 
1884000641	0	5.00	 	 
1884000642	0	15.00	 	 
1884000643	0	3.13	 	 
1884000644	0	3.13	 	 
1884000645	0	5.00	 	 
1884000646	0	1.50	 	 
1884000647	0	4.17	 	 
1884000648	0	4.70	 	 
1884000649	0	4.70	 	 
1884000650	0	5.00	 	 
1884000651	0	5.00	 	 
1884000652	0	17.50	 	 
1884000653	0	12.25	 	 
1884000655	0	3.34	 	 
1884000656	0	10.00	 	 
1884000658	0	6.67	 	 
1884000660	0	4.00	 	 
1884000661	0	4.17	 	 
1884000662	0	5.00	 	 
1884000663	0	4.17	 	 
1884000664	0	6.87	 	 
1884000665	0	4.17	 	 
1884000666	0	5.00	 	 
1884000669	0	9.62	 	 
1884000670	0	13.00	 	 
1884000671	0	10.50	 	 
1884000673	0	13.00	 	 
1884000674	0	4.17	 	 
1884000675	0	5.20	 	 
1884000676	0	4.17	 	 
1884000677	0	6.55	 	 
1884000678	0	5.00	 	 
1884000679	0	5.00	 	 
1884000680	0	4.17	 	 
1884000681	0	4.17	 	 
1884000682	0	5.00	 	 
1884000683	0	5.00	 	 
1884000684	0	4.38	 	 
1884000685	0	5.00	 	 
1884000686	0	4.17	 	 
1884000687	0	4.38	 	 
1884000688	0	3.34	 	 
1884000689	0	5.00	 	 
1884000690	0	5.00	 	 
1884000691	0	2.00	 	 
1884000692	0	9.50	 	 
1884000693	0	4.50	 	 
1884000694	0	4.17	 	 
1884000695	0	2.75	 	 
1884000696	0	6.67	 	 
1884000697	0	6.67	 	 
1884000698	0	4.17	 	 
1884000699	0	4.17	 	 
1884000700	0	2.50	 	 
1884000701	0	4.17	 	 
1884000702	0	6.00	 	 
1884000703	0	8.75	 	 
1884000704	0	5.00	 	 
1884000705	0	4.17	 	 
1884000706	0	5.00	 	 
1884000708	0	3.34	 	 
1884000709	0	5.00	 	 
1884000710	0	5.00	 	 
1884000711	0	5.75	 	 
1884000712	0	3.75	 	 
1884000713	0	3.34	 	 
1884000714	0	3.34	 	 
1884000715	0	5.00	 	 
1884000716	0	3.34	 	 
1884000718	0	4.17	 	 
1884000719	0	5.00	 	 
1884000720	0	7.00	 	 
1884000721	0	3.13	 	 
1884000722	0	5.00	 	 
1884000723	0	5.00	 	 
1884000725	0	4.00	 	 
1884000726	0	4.17	 	 
1884000729	0	7.00	 	 
1884000730	0	26.00	 	 
1884000731	0	26.00	 	 
1884000732	0	3.50	 	 
1884000733	0	23.40	 	 
1884000734	0	41.60	 	 
1884000736	0	41.60	 	 
1884000737	0	6.67	 	 
1884000738	0	17.15	 	 
1884000739	0	93.60	 	 
1884000742	0	65.00	 	 
1884000743	0	41.60	 	 
1884000744	0	3.00	 	 
1884000745	0	3.00	 	 
1884000746	0	5.00	 	 
1884000747	0	5.00	 	 
1884000748	0	4.00	 	 
1884000749	0	4.17	 	 
1884000750	0	5.00	 	 
1884000751	0	2.50	 	 
1884000752	0	5.00	 	 
1884000753	0	2.50	 	 
1884000754	0	4.00	 	 
1884000755	0	5.00	 	 
1884000756	0	1.00	 	 
1884000757	0	2.00	 	 
1884000758	0	5.84	 	 
1884000759	0	5.00	 	 
1884000760	0	5.00	 	 
1884000761	0	5.00	 	 
1884000762	0	4.17	 	 
1884000763	0	3.34	 	 
1884000764	0	2.50	 	 
1884000765	0	3.00	 	 
1884000766	0	3.00	 	 
1884000767	0	3.00	 	 
1884000768	0	4.17	 	 
1884000769	0	4.17	 	 
1884000770	0	4.00	 	 
1884000771	0	5.00	 	 
1884000772	0	4.17	 	 
1884000774	0	6.25	 	 
1884000775	0	8.00	 	 
1884000776	0	8.34	 	 
1884000777	0	5.43	 	 
1884000778	0	5.00	 	 
1884000780	0	7.00	 	 
1884000782	0	7.00	 	 
1884000783	0	6.50	 	 
1884000784	0	6.50	 	 
1884000785	0	6.50	 	 
1884000786	0	6.77	 	 
1884000787	0	2.65	 	 
1884000788	0	4.12	 	 
1884000789	0	7.50	 	 
1884000790	0	3.00	 	 
1884000791	0	3.50	 	 
1884000792	0	3.00	 	 
1884000793	0	5.84	 	 
1884000794	0	8.00	 	 
1884000795	0	5.00	 	 
1884000796	0	5.00	 	 
1884000797	0	4.17	 	 
1884000798	0	4.17	 	 
1884000799	0	4.17	 	 
1884000800	0	2.50	 	 
1884000801	0	2.50	 	 
1884000802	0	3.00	 	 
1884000803	0	2.50	 	 
1884000804	0	3.00	 	 
1884000805	0	2.66	 	 
1884000806	0	1.50	 	 
1884000807	0	5.55	 	 
1884000808	0	2.50	 	 
1884000810	0	12.50	 	 
1884000811	0	31.20	 	 
1884000812	0	8.33	 	 
1884000813	0	15.00	 	 
1884000817	0	2.50	 	 
1884000818	0	2.50	 	 
1884000819	0	2.50	 	 
1884000821	0	3.13	 	 
1884000822	0	4.17	 	 
1884000823	0	7.20	 	 
1884000824	0	4.17	 	 
1884000825	0	7.75	 	 
1884000826	0	3.34	 	 
1884000827	0	3.34	 	 
1884000828	0	6.00	 	 
1884000829	0	6.00	 	 
1884000830	0	5.00	 	 
1884000831	0	2.50	 	 
1884000832	0	3.13	 	 
1884000833	0	3.34	 	 
1884000834	0	2.75	 	 
1884000835	0	2.00	 	 
1884000836	0	2.00	 	 
1884000837	0	2.00	 	 
1884000838	0	2.09	 	 
1884000839	0	2.50	 	 
1884000840	0	3.13	 	 
1884000841	0	4.17	 	 
1884000842	0	4.17	 	 
1884000843	0	4.17	 	 
1884000844	0	6.00	 	 
1884000845	0	5.00	 	 
1884000846	0	5.00	 	 
1884000847	0	3.34	 	 
1884000848	0	2.50	 	 
1884000849	0	4.00	 	 
1884000850	0	4.00	 	 
1884000851	0	2.50	 	 
1884000852	0	5.00	 	 
1884000853	0	4.00	 	 
1884000854	0	3.00	 	 
1884000855	0	4.00	 	 
1884000856	0	3.00	 	 
1884000857	0	10.00	 	 
1884000860	0	15.00	 	 
1884000862	0	14.30	 	 
1884000863	0	3.34	 	 
1884000864	0	2.50	 	 
1884000865	0	4.17	 	 
1884000866	0	3.50	 	 
1884000867	0	2.50	 	 
1884000868	0	4.17	 	 
1884000869	0	2.50	 	 
1884000870	0	2.00	 	 
1884000871	0	3.75	 	 
1884000872	0	5.00	 	 
1884000873	0	3.25	 	 
1884000874	0	2.50	 	 
1884000875	0	3.34	 	 
1884000876	0	5.84	 	 
1884000877	0	6.67	 	 
1884000878	0	1.50	 	 
1884000879	0	3.37	 	 
1884000880	0	5.00	 	 
1884000881	0	5.00	 	 
1884000882	0	5.00	 	 
1884000883	0	10.00	 	 
1884000884	0	12.09	 	 
1884000885	0	13.00	 	 
1884000888	0	1.95	 	 
1884000889	0	1.00	 	 
1884000890	0	1.50	 	 
1884000891	0	4.17	 	 
1884000892	0	4.17	 	 
1884000893	0	6.00	 	 
1884000894	0	6.00	 	 
1884000895	0	4.17	 	 
1884000896	0	1.00	 	 
1884000897	0	2.00	 	 
1884000898	0	4.17	 	 
1884000899	0	6.67	 	 
1884000900	0	3.75	 	 
1884000901	0	3.00	 	 
1884000905	0	16.00	 	 
1884000906	0	30.30	 	 
1884000907	0	6.67	 	 
1884000908	0	22.30	 	 
1884000909	0	34.40	 	 
1884000912	0	3.00	 	 
1884000913	0	6.67	 	 
1884000914	0	5.00	 	 
1884000915	0	3.34	 	 
1884000916	0	3.34	 	 
1884000917	0	5.00	 	 
1884000918	0	3.34	 	 
1884000919	0	4.00	 	 
1884000920	0	3.34	 	 
1884000921	0	6.00	 	 
1884000922	0	6.67	 	 
1884000924	0	2.50	 	 
1884000925	0	8.00	 	 
1884000926	0	6.00	 	 
1884000927	0	4.17	 	 
1884000928	0	6.00	 	 
1884000929	0	4.17	 	 
1884000930	0	8.00	 	 
1884000931	0	4.00	 	 
1884000932	0	7.50	 	 
1884000934	0	8.00	 	 
1884000935	0	5.00	 	 
1884000936	0	5.00	 	 
1884000937	0	7.50	 	 
1884000938	0	6.67	 	 
1884000939	0	5.00	 	 
1884000940	0	6.00	 	 
1884000941	0	9.37	 	 
1884000942	0	7.50	 	 
1884000943	0	9.37	 	 
1884000944	0	4.00	 	 
1884000945	0	4.17	 	 
1884000946	0	4.17	 	 
1884000947	0	2.08	 	 
1884000948	0	5.50	 	 
1884000949	0	6.67	 	 
1884000950	0	7.00	 	 
1884000951	0	3.00	 	 
1884000952	0	4.17	 	 
1884000953	0	3.00	 	 
1884000954	0	2.00	 	 
1884000955	0	4.17	 	 
1884000956	0	5.00	 	 
1884000957	0	5.00	 	 
1884000958	0	5.00	 	 
1884000959	0	5.00	 	 
1884000960	0	5.00	 	 
1884000961	0	5.00	 	 
1884000962	0	2.50	 	 
1884000963	0	5.00	 	 
1884000964	0	5.00	 	 
1884000965	0	15.00	 	 
1884000966	0	4.00	 	 
1884000967	0	17.50	 	 
1884000968	0	4.00	 	 
1884000969	0	6.50	 	 
1884000970	0	15.00	 	 
1884000971	0	6.50	 	 
1884000972	0	13.34	 	 
1884000975	0	6.67	 	 
1884000976	0	6.00	 	 
1884000977	0	3.34	 	 
1884000978	0	3.34	 	 
1884000979	0	4.64	 	 
1884000980	0	7.80	 	 
1884000981	0	4.17	 	 
1884000982	0	2.00	 	 
1884000983	0	5.00	 	 
1884000984	0	5.17	 	 
1884000985	0	13.50	 	 
1884000986	0	7.50	 	 
1884000987	0	7.50	 	 
1884000988	0	5.00	 	 
1884000990	0	8.00	 	 
1884000991	0	2.00	 	 
1884000992	0	3.00	 	 
1884000993	0	3.00	 	 
1884000994	0	5.00	 	 
1884000995	0	5.00	 	 
1884000996	0	13.50	 	 
1884000997	0	5.00	 	 
1884000998	0	3.17	 	 
1884000999	0	3.00	 	 
1884001000	0	3.00	 	 
1884001001	0	3.25	 	 
1884001002	0	5.00	 	 
1884001003	0	5.00	 	 
1884001004	0	6.00	 	 
1884001005	0	3.00	 	 
1884001006	0	2.50	 	 
1884001007	0	3.00	 	 
1884001008	0	8.34	 	 
1884001009	0	7.50	 	 
1884001011	0	3.00	 	 
1884001012	0	7.50	 	 
1884001013	0	5.00	 	 
1884001014	0	5.00	 	 
1884001015	0	5.00	 	 
1884001016	0	4.50	 	 
1884001017	0	5.00	 	 
1884001018	0	3.00	 	 
1884001019	0	2.50	 	 
1884001020	0	3.00	 	 
1884001023	0	4.17	 	 
1884001024	0	15.00	 	 
1884001025	0	10.00	 	 
1884001026	0	6.67	 	 
1884001027	0	12.50	 	 
1884001028	0	5.00	 	 
1884001029	0	7.00	 	 
1884001030	0	7.29	 	 
1884001031	0	7.50	 	 
1884001032	0	6.00	 	 
1884001033	0	7.00	 	 
1884001034	0	5.00	 	 
1884001035	0	5.00	 	 
1884001036	0	5.00	 	 
1884001037	0	2.50	 	 
1884001038	0	3.50	 	 
1884001039	0	4.00	 	 
1884001040	0	5.00	 	 
1884001041	0	7.50	 	 
1884001042	0	6.00	 	 
1884001043	0	2.50	 	 
1884001044	0	5.00	 	 
1884001045	0	6.00	 	 
1884001046	0	6.00	 	 
1884001047	0	5.00	 	 
1884001048	0	5.00	 	 
1884001049	0	5.00	 	 
1884001050	0	6.00	 	 
1884001051	0	8.00	 	 
1884001052	0	3.00	 	 
1884001053	0	3.00	 	 
1884001054	0	3.00	 	 
1884001055	0	2.25	 	 
1884001056	0	4.00	 	 
1884001057	0	4.00	 	 
1884001058	0	3.00	 	 
1884001059	0	3.00	 	 
1884001060	0	3.00	 	 
1884001061	0	3.00	 	 
1884001062	0	3.09	 	 
1884001063	0	4.00	 	 
1884001064	0	6.67	 	 
1884001065	0	3.00	 	 
1884001066	0	3.00	 	 
1884001067	0	3.00	 	 
1884001068	0	5.00	 	 
1884001069	0	5.00	 	 
1884001070	0	5.00	 	 
1884001071	0	4.00	 	 
1884001072	0	3.00	 	 
1884001073	0	2.50	 	 
1884001074	0	2.50	 	 
1884001075	0	5.60	 	 
1884001076	0	4.17	 	 
1884001077	0	10.00	 	 
1884001078	0	4.00	 	 
1884001079	0	4.00	 	 
1884001080	0	4.60	 	 
1884001081	0	4.00	 	 
1884001083	0	8.88	 	 
1884001085	0	34.00	 	 
1884001086	0	15.00	 	 
1884001088	0	21.43	 	 
1884001089	0	5.00	 	 
1884001090	0	14.30	 	 
1884001091	0	5.00	 	 
1884001092	0	21.40	 	 
1884001093	0	6.00	 	 
1884001094	0	5.00	 	 
1884001095	0	5.50	 	 
1884001096	0	8.00	 	 
1884001097	0	32.00	 	 
1884001098	0	6.00	 	 
1884001099	0	3.00	 	 
1884001100	0	3.00	 	 
1884001101	0	2.50	 	 
1884001102	0	4.00	 	 
1884001103	0	2.00	 	 
1884001104	0	2.00	 	 
1884001105	0	3.50	 	 
1884001106	0	4.00	 	 
1884001107	0	2.50	 	 
1884001108	0	3.00	 	 
1884001109	0	3.00	 	 
1884001110	0	3.00	 	 
1884001111	0	16.75	 	 
1884001112	0	5.00	 	 
1884001113	0	5.00	 	 
1884001114	0	4.00	 	 
1884001115	0	1.50	 	 
1884001116	0	3.00	 	 
1884001117	0	3.00	 	 
1884001118	0	5.00	 	 
1884001119	0	10.00	 	 
1884001120	0	3.00	 	 
