GISJOIN,YEAR,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,ENUMDISTA,CMSA,SMSAA,URB_AREAA,BLCK_GRPA,ANXTERRA,URBRURALA,CDA,AREANAME,CENCNTY,CBD,SEA,CBC001
"G0101245","1970","Alabama","01",,,"New Brockton","1245",,,,,,,,,,"New Brockton",,,,1374
"G0101250","1970","Alabama","01",,,"New Hope","1250",,,,,,,,,,"New Hope",,,,1300
"G0101253","1970","Alabama","01",,,"New Site","1253",,,,,,,,,,"New Site",,,,378
"G0101254","1970","Alabama","01",,,"Newsome","1254",,,,,,,,,,"Newsome",,,,38
"G0101255","1970","Alabama","01",,,"Newton","1255",,,,,,,,,,"Newton",,,,1865
"G0101260","1970","Alabama","01",,,"Newville","1260",,,,,,,,,,"Newville",,,,465
"G0101270","1970","Alabama","01",,,"North Johns","1270",,,,,,,,,,"North Johns",,,,241
"G0101275","1970","Alabama","01",,,"Northport","1275",,,,,,,,,,"Northport",,,,9435
"G0101280","1970","Alabama","01",,,"Notasulga","1280",,,,,,,,,,"Notasulga",,,,833
"G0101282","1970","Alabama","01",,,"Oak Grove","1282",,,,,,,,,,"Oak Grove",,,,482
"G0101285","1970","Alabama","01",,,"Oak Hill","1285",,,,,,,,,,"Oak Hill",,,,86
"G0101290","1970","Alabama","01",,,"Oakman","1290",,,,,,,,,,"Oakman",,,,853
"G0101295","1970","Alabama","01",,,"Odenville","1295",,,,,,,,,,"Odenville",,,,533
"G0101300","1970","Alabama","01",,,"Ohatchee","1300",,,,,,,,,,"Ohatchee",,,,445
"G0101305","1970","Alabama","01",,,"Oneonta","1305",,,,,,,,,,"Oneonta",,,,4390
"G0101310","1970","Alabama","01",,,"Opelika","1310",,,,,,,,,,"Opelika",,,,19027
"G0101315","1970","Alabama","01",,,"Opp","1315",,,,,,,,,,"Opp",,,,6493
"G0101320","1970","Alabama","01",,,"Orrville","1320",,,,,,,,,,"Orrville",,,,362
"G0101324","1970","Alabama","01",,,"Owens Crossroads","1324",,,,,,,,,,"Owens Crossroads",,,,767
"G0101325","1970","Alabama","01",,,"Oxford","1325",,,,,,,,,,"Oxford",,,,4361
"G0101330","1970","Alabama","01",,,"Ozark","1330",,,,,,,,,,"Ozark",,,,13555
"G0101335","1970","Alabama","01",,,"Paint Rock","1335",,,,,,,,,,"Paint Rock",,,,226
"G0101345","1970","Alabama","01",,,"Parrish","1345",,,,,,,,,,"Parrish",,,,1742
"G0101347","1970","Alabama","01",,,"Pelham","1347",,,,,,,,,,"Pelham",,,,931
"G0101350","1970","Alabama","01",,,"Pell City","1350",,,,,,,,,,"Pell City",,,,5381
"G0101360","1970","Alabama","01",,,"Petrey","1360",,,,,,,,,,"Petrey",,,,122
"G0101365","1970","Alabama","01",,,"Phenix City","1365",,,,,,,,,,"Phenix City",,,,25281
"G0101370","1970","Alabama","01",,,"Phil Campbell","1370",,,,,,,,,,"Phil Campbell",,,,1230
"G0101373","1970","Alabama","01",,,"Pickensville","1373",,,,,,,,,,"Pickensville",,,,132
"G0101375","1970","Alabama","01",,,"Piedmont","1375",,,,,,,,,,"Piedmont",,,,5063
"G0101380","1970","Alabama","01",,,"Pinckard","1380",,,,,,,,,,"Pinckard",,,,609
"G0101385","1970","Alabama","01",,,"Pine Apple","1385",,,,,,,,,,"Pine Apple",,,,347
"G0101390","1970","Alabama","01",,,"Pine Hill","1390",,,,,,,,,,"Pine Hill",,,,697
"G0101395","1970","Alabama","01",,,"Pisgah","1395",,,,,,,,,,"Pisgah",,,,519
"G0101405","1970","Alabama","01",,,"Pleasant Grove","1405",,,,,,,,,,"Pleasant Grove",,,,5090
"G0101410","1970","Alabama","01",,,"Pollard","1410",,,,,,,,,,"Pollard",,,,80
"G0101415","1970","Alabama","01",,,"Prattville","1415",,,,,,,,,,"Prattville",,,,13116
"G0101420","1970","Alabama","01",,,"Prichard","1420",,,,,,,,,,"Prichard",,,,41578
"G0101425","1970","Alabama","01",,,"Ragland","1425",,,,,,,,,,"Ragland",,,,1239
"G0101430","1970","Alabama","01",,,"Rainbow City","1430",,,,,,,,,,"Rainbow City",,,,3107
"G0101435","1970","Alabama","01",,,"Rainsville","1435",,,,,,,,,,"Rainsville",,,,2099
"G0101445","1970","Alabama","01",,,"Ranburne","1445",,,,,,,,,,"Ranburne",,,,371
"G0101450","1970","Alabama","01",,,"Red Bay","1450",,,,,,,,,,"Red Bay",,,,2464
"G0101455","1970","Alabama","01",,,"Red Level","1455",,,,,,,,,,"Red Level",,,,616
"G0101460","1970","Alabama","01",,,"Reece City","1460",,,,,,,,,,"Reece City",,,,496
"G0101465","1970","Alabama","01",,,"Reform","1465",,,,,,,,,,"Reform",,,,1893
"G0101470","1970","Alabama","01",,,"Repton","1470",,,,,,,,,,"Repton",,,,277
"G0101475","1970","Alabama","01",,,"River Falls","1475",,,,,,,,,,"River Falls",,,,580
"G0101480","1970","Alabama","01",,,"Riverside","1480",,,,,,,,,,"Riverside",,,,351
"G0101485","1970","Alabama","01",,,"River View (U)","1485",,,,,,,,,,"River View (U)",,,,1109
"G0101488","1970","Alabama","01",,,"Riverview","1488",,,,,,,,,,"Riverview",,,,110
"G0101490","1970","Alabama","01",,,"Roanoke","1490",,,,,,,,,,"Roanoke",,,,5251
"G0101495","1970","Alabama","01",,,"Robertsdale","1495",,,,,,,,,,"Robertsdale",,,,2078
"G0101500","1970","Alabama","01",,,"Rockford","1500",,,,,,,,,,"Rockford",,,,603
"G0101505","1970","Alabama","01",,,"Rogersville","1505",,,,,,,,,,"Rogersville",,,,950
"G0101507","1970","Alabama","01",,,"Roosevelt","1507",,,,,,,,,,"Roosevelt",,,,3663
"G0101510","1970","Alabama","01",,,"Russellville","1510",,,,,,,,,,"Russellville",,,,7814
"G0101515","1970","Alabama","01",,,"Rutledge","1515",,,,,,,,,,"Rutledge",,,,353
"G0101520","1970","Alabama","01",,,"Samson","1520",,,,,,,,,,"Samson",,,,2257
"G0101525","1970","Alabama","01",,,"Sanford","1525",,,,,,,,,,"Sanford",,,,256
"G0101530","1970","Alabama","01",,,"Saraland","1530",,,,,,,,,,"Saraland",,,,7840
"G0101532","1970","Alabama","01",,,"Sardis","1532",,,,,,,,,,"Sardis",,,,368
"G0101535","1970","Alabama","01",,,"Satsuma","1535",,,,,,,,,,"Satsuma",,,,2035
"G0101540","1970","Alabama","01",,,"Scottsboro","1540",,,,,,,,,,"Scottsboro",,,,9324
"G0101550","1970","Alabama","01",,,"Section","1550",,,,,,,,,,"Section",,,,702
"G0101555","1970","Alabama","01",,,"Selma","1555",,,,,,,,,,"Selma",,,,27379
"G0101557","1970","Alabama","01",,,"Selmont-West Selmont (U)","1557",,,,,,,,,,"Selmont-West Selmont (U)",,,,2270
"G0101560","1970","Alabama","01",,,"Shawmut (U)","1560",,,,,,,,,,"Shawmut (U)",,,,2181
"G0101565","1970","Alabama","01",,,"Sheffield","1565",,,,,,,,,,"Sheffield",,,,13115
"G0101570","1970","Alabama","01",,,"Silas","1570",,,,,,,,,,"Silas",,,,345
"G0101575","1970","Alabama","01",,,"Siluria","1575",,,,,,,,,,"Siluria",,,,678
"G0101580","1970","Alabama","01",,,"Silverhill","1580",,,,,,,,,,"Silverhill",,,,552
"G0101582","1970","Alabama","01",,,"Sipsey","1582",,,,,,,,,,"Sipsey",,,,608
"G0101585","1970","Alabama","01",,,"Slocomb","1585",,,,,,,,,,"Slocomb",,,,1883
"G0101587","1970","Alabama","01",,,"Snead","1587",,,,,,,,,,"Snead",,,,347
"G0101590","1970","Alabama","01",,,"Somerville","1590",,,,,,,,,,"Somerville",,,,185
"G0101595","1970","Alabama","01",,,"Southside","1595",,,,,,,,,,"Southside",,,,983
"G0101602","1970","Alabama","01",,,"Spanish Fort (U)","1602",,,,,,,,,,"Spanish Fort (U)",,,,2364
"G0101610","1970","Alabama","01",,,"Springville","1610",,,,,,,,,,"Springville",,,,1153
"G0101615","1970","Alabama","01",,,"Steele","1615",,,,,,,,,,"Steele",,,,798
"G0101620","1970","Alabama","01",,,"Stevenson","1620",,,,,,,,,,"Stevenson",,,,2390
"G0101625","1970","Alabama","01",,,"Sulligent","1625",,,,,,,,,,"Sulligent",,,,1762
"G0101630","1970","Alabama","01",,,"Sumiton","1630",,,,,,,,,,"Sumiton",,,,2374
"G0101635","1970","Alabama","01",,,"Summerdale","1635",,,,,,,,,,"Summerdale",,,,550
"G0101637","1970","Alabama","01",,,"Sweet Water","1637",,,,,,,,,,"Sweet Water",,,,265
"G0101645","1970","Alabama","01",,,"Sylacauga","1645",,,,,,,,,,"Sylacauga",,,,12255
"G0101648","1970","Alabama","01",,,"Sylvania","1648",,,,,,,,,,"Sylvania",,,,476
"G0101650","1970","Alabama","01",,,"Sylvan Springs","1650",,,,,,,,,,"Sylvan Springs",,,,344
"G0101655","1970","Alabama","01",,,"Talladega","1655",,,,,,,,,,"Talladega",,,,17662
"G0101660","1970","Alabama","01",,,"Talladega Springs","1660",,,,,,,,,,"Talladega Springs",,,,143
"G0101665","1970","Alabama","01",,,"Tallassee","1665",,,,,,,,,,"Tallassee",,,,4809
"G0101670","1970","Alabama","01",,,"Tarrant City","1670",,,,,,,,,,"Tarrant City",,,,6835
"G0101672","1970","Alabama","01",,,"Taylor","1672",,,,,,,,,,"Taylor",,,,174
"G0101675","1970","Alabama","01",,,"Thomaston","1675",,,,,,,,,,"Thomaston",,,,824
"G0101680","1970","Alabama","01",,,"Thomasville","1680",,,,,,,,,,"Thomasville",,,,3769
"G0101685","1970","Alabama","01",,,"Thorsby","1685",,,,,,,,,,"Thorsby",,,,944
"G0101690","1970","Alabama","01",,,"Town Creek","1690",,,,,,,,,,"Town Creek",,,,1203
"G0101695","1970","Alabama","01",,,"Toxey","1695",,,,,,,,,,"Toxey",,,,304
"G0101700","1970","Alabama","01",,,"Trafford","1700",,,,,,,,,,"Trafford",,,,628
"G0101702","1970","Alabama","01",,,"Triana","1702",,,,,,,,,,"Triana",,,,228
"G0101705","1970","Alabama","01",,,"Trinity","1705",,,,,,,,,,"Trinity",,,,881
"G0101710","1970","Alabama","01",,,"Troy","1710",,,,,,,,,,"Troy",,,,11482
"G0101715","1970","Alabama","01",,,"Trussville","1715",,,,,,,,,,"Trussville",,,,2985
"G0101720","1970","Alabama","01",,,"Tuscaloosa","1720",,,,,,,,,,"Tuscaloosa",,,,65773
"G0101725","1970","Alabama","01",,,"Tuscumbia","1725",,,,,,,,,,"Tuscumbia",,,,8828
"G0101730","1970","Alabama","01",,,"Tuskegee","1730",,,,,,,,,,"Tuskegee",,,,11028
"G0101732","1970","Alabama","01",,,"Union Grove","1732",,,,,,,,,,"Union Grove",,,,118
"G0101735","1970","Alabama","01",,,"Union Springs","1735",,,,,,,,,,"Union Springs",,,,4324
"G0101740","1970","Alabama","01",,,"Uniontown","1740",,,,,,,,,,"Uniontown",,,,2133
"G0101745","1970","Alabama","01",,,"Valley Head","1745",,,,,,,,,,"Valley Head",,,,470
"G0101750","1970","Alabama","01",,,"Vernon","1750",,,,,,,,,,"Vernon",,,,2190
"G0101755","1970","Alabama","01",,,"Vestavia Hills","1755",,,,,,,,,,"Vestavia Hills",,,,8311
"G0101760","1970","Alabama","01",,,"Vina","1760",,,,,,,,,,"Vina",,,,366
"G0101765","1970","Alabama","01",,,"Vincent","1765",,,,,,,,,,"Vincent",,,,1419
"G0101767","1970","Alabama","01",,,"Vinemont","1767",,,,,,,,,,"Vinemont",,,,480
"G0101770","1970","Alabama","01",,,"Vredenburgh","1770",,,,,,,,,,"Vredenburgh",,,,622
"G0101775","1970","Alabama","01",,,"Wadley","1775",,,,,,,,,,"Wadley",,,,626
"G0101780","1970","Alabama","01",,,"Walnut Grove","1780",,,,,,,,,,"Walnut Grove",,,,224
"G0101785","1970","Alabama","01",,,"Warrior","1785",,,,,,,,,,"Warrior",,,,2621
"G0101790","1970","Alabama","01",,,"Waterloo","1790",,,,,,,,,,"Waterloo",,,,262
"G0101795","1970","Alabama","01",,,"Waverly","1795",,,,,,,,,,"Waverly",,,,247
"G0101800","1970","Alabama","01",,,"Weaver","1800",,,,,,,,,,"Weaver",,,,2091
"G0101805","1970","Alabama","01",,,"Webb","1805",,,,,,,,,,"Webb",,,,354
"G0101810","1970","Alabama","01",,,"Wedowee","1810",,,,,,,,,,"Wedowee",,,,842
"G0101815","1970","Alabama","01",,,"West Blocton","1815",,,,,,,,,,"West Blocton",,,,1172
"G0101822","1970","Alabama","01",,,"West End-Cobb Town (U)","1822",,,,,,,,,,"West End-Cobb Town (U)",,,,5515
"G0101823","1970","Alabama","01",,,"Weston","1823",,,,,,,,,,"Weston",,,,420
"G0101825","1970","Alabama","01",,,"Wetumpka","1825",,,,,,,,,,"Wetumpka",,,,3786
"G0101827","1970","Alabama","01",,,"Whites Chapel","1827",,,,,,,,,,"Whites Chapel",,,,334
"G0101830","1970","Alabama","01",,,"Wilsonville","1830",,,,,,,,,,"Wilsonville",,,,659
"G0101835","1970","Alabama","01",,,"Wilton","1835",,,,,,,,,,"Wilton",,,,573
"G0101840","1970","Alabama","01",,,"Winfield","1840",,,,,,,,,,"Winfield",,,,3292
"G0101843","1970","Alabama","01",,,"Woodland","1843",,,,,,,,,,"Woodland",,,,177
"G0101845","1970","Alabama","01",,,"Woodville","1845",,,,,,,,,,"Woodville",,,,322
"G0101850","1970","Alabama","01",,,"York","1850",,,,,,,,,,"York",,,,3044
"G0200010","1970","Alaska","02",,,"Adak Station (U)","0010",,,,,,,,,,"Adak Station (U)",,,,2249
"G0200030","1970","Alaska","02",,,"Akhiok (U)","0030",,,,,,,,,,"Akhiok (U)",,,,115
"G0200040","1970","Alaska","02",,,"Akiachak (U)","0040",,,,,,,,,,"Akiachak (U)",,,,312
"G0200050","1970","Alaska","02",,,"Akiak (U)","0050",,,,,,,,,,"Akiak (U)",,,,171
"G0200060","1970","Alaska","02",,,"Akolmiut","0060",,,,,,,,,,"Akolmiut",,,,526
"G0200070","1970","Alaska","02",,,"Akutan (U)","0070",,,,,,,,,,"Akutan (U)",,,,101
"G0200080","1970","Alaska","02",,,"Alakanuk","0080",,,,,,,,,,"Alakanuk",,,,265
"G0200090","1970","Alaska","02",,,"Aleknagik (U)","0090",,,,,,,,,,"Aleknagik (U)",,,,128
"G0200100","1970","Alaska","02",,,"Allakaket (U)","0100",,,,,,,,,,"Allakaket (U)",,,,174
"G0200110","1970","Alaska","02",,,"Ambler (U)","0110",,,,,,,,,,"Ambler (U)",,,,169
"G0200120","1970","Alaska","02",,,"Anaktuvuk Pass","0120",,,,,,,,,,"Anaktuvuk Pass",,,,99
"G0200140","1970","Alaska","02",,,"Anchorage","0140",,,,,,,,,,"Anchorage",,,,48029
"G0200145","1970","Alaska","02",,,"Anchor Point (U)","0145",,,,,,,,,,"Anchor Point (U)",,,,102
"G0200150","1970","Alaska","02",,,"Anderson","0150",,,,,,,,,,"Anderson",,,,362
"G0200160","1970","Alaska","02",,,"Angoon","0160",,,,,,,,,,"Angoon",,,,400
"G0200170","1970","Alaska","02",,,"Aniak (U)","0170",,,,,,,,,,"Aniak (U)",,,,205
"G0200180","1970","Alaska","02",,,"Annette (U)","0180",,,,,,,,,,"Annette (U)",,,,195
"G0200190","1970","Alaska","02",,,"Anvik","0190",,,,,,,,,,"Anvik",,,,83
"G0200200","1970","Alaska","02",,,"Arctic Village (U)","0200",,,,,,,,,,"Arctic Village (U)",,,,85
"G0200210","1970","Alaska","02",,,"Atka (U)","0210",,,,,,,,,,"Atka (U)",,,,88
"G0200230","1970","Alaska","02",,,"Auke Bay (U)","0230",,,,,,,,,,"Auke Bay (U)",,,,490
"G0200245","1970","Alaska","02",,,"Aurora-Johnston (U)","0245",,,,,,,,,,"Aurora-Johnston (U)",,,,1464
"G0200250","1970","Alaska","02",,,"Barrow","0250",,,,,,,,,,"Barrow",,,,2104
"G0200270","1970","Alaska","02",,,"Basher","0270",,,,,,,,,,"Basher",,,,2
"G0200280","1970","Alaska","02",,,"Bay City","0280",,,,,,,,,,"Bay City",,,,0
"G0200290","1970","Alaska","02",,,"Beaver (U)","0290",,,,,,,,,,"Beaver (U)",,,,101
"G0200300","1970","Alaska","02",,,"Belkofski (U)","0300",,,,,,,,,,"Belkofski (U)",,,,59
"G0200310","1970","Alaska","02",,,"Bethel","0310",,,,,,,,,,"Bethel",,,,2416
"G0200330","1970","Alaska","02",,,"Big Lake (U)","0330",,,,,,,,,,"Big Lake (U)",,,,36
"G0200370","1970","Alaska","02",,,"Birchwood (U)","0370",,,,,,,,,,"Birchwood (U)",,,,1219
"G0200400","1970","Alaska","02",,,"Brevig Mission","0400",,,,,,,,,,"Brevig Mission",,,,123
"G0200430","1970","Alaska","02",,,"Buckland","0430",,,,,,,,,,"Buckland",,,,104
"G0200440","1970","Alaska","02",,,"Butte (U)","0440",,,,,,,,,,"Butte (U)",,,,448
"G0200450","1970","Alaska","02",,,"Campbell (U)","0450",,,,,,,,,,"Campbell (U)",,,,40
"G0200470","1970","Alaska","02",,,"Cantwell (U)","0470",,,,,,,,,,"Cantwell (U)",,,,62
"G0200490","1970","Alaska","02",,,"Cape Lisburne (U)","0490",,,,,,,,,,"Cape Lisburne (U)",,,,83
"G0200500","1970","Alaska","02",,,"Cape Pole (U)","0500",,,,,,,,,,"Cape Pole (U)",,,,123
"G0200520","1970","Alaska","02",,,"Central (U)","0520",,,,,,,,,,"Central (U)",,,,26
"G0200540","1970","Alaska","02",,,"Chalkyitsik (U)","0540",,,,,,,,,,"Chalkyitsik (U)",,,,130
"G0200590","1970","Alaska","02",,,"Chefornak (U)","0590",,,,,,,,,,"Chefornak (U)",,,,146
"G0200610","1970","Alaska","02",,,"Chevak","0610",,,,,,,,,,"Chevak",,,,387
"G0200640","1970","Alaska","02",,,"Chignik (U)","0640",,,,,,,,,,"Chignik (U)",,,,83
"G0200660","1970","Alaska","02",,,"Chignik Lake (U)","0660",,,,,,,,,,"Chignik Lake (U)",,,,117
"G0200670","1970","Alaska","02",,,"Chistochina (U)","0670",,,,,,,,,,"Chistochina (U)",,,,33
"G0200680","1970","Alaska","02",,,"Chitina (U)","0680",,,,,,,,,,"Chitina (U)",,,,38
"G0200690","1970","Alaska","02",,,"Chuathbaluk (U)","0690",,,,,,,,,,"Chuathbaluk (U)",,,,94
"G0200700","1970","Alaska","02",,,"Chugiak (U)","0700",,,,,,,,,,"Chugiak (U)",,,,489
"G0200710","1970","Alaska","02",,,"Circle (U)","0710",,,,,,,,,,"Circle (U)",,,,54
"G0200730","1970","Alaska","02",,,"Clam Gulch (U)","0730",,,,,,,,,,"Clam Gulch (U)",,,,47
"G0200740","1970","Alaska","02",,,"Clarks Point (U)","0740",,,,,,,,,,"Clarks Point (U)",,,,95
"G0200760","1970","Alaska","02",,,"Clover Pass (U)","0760",,,,,,,,,,"Clover Pass (U)",,,,261
"G0200780","1970","Alaska","02",,,"Cold Bay (U)","0780",,,,,,,,,,"Cold Bay (U)",,,,256
"G0200790","1970","Alaska","02",,,"College (U)","0790",,,,,,,,,,"College (U)",,,,3434
"G0200800","1970","Alaska","02",,,"Cooper Landing (U)","0800",,,,,,,,,,"Cooper Landing (U)",,,,31
"G0200810","1970","Alaska","02",,,"Copper Center (U)","0810",,,,,,,,,,"Copper Center (U)",,,,206
"G0200820","1970","Alaska","02",,,"Cordova","0820",,,,,,,,,,"Cordova",,,,1164
"G0200830","1970","Alaska","02",,,"Craig","0830",,,,,,,,,,"Craig",,,,272
"G0200840","1970","Alaska","02",,,"Crooked Creek (U)","0840",,,,,,,,,,"Crooked Creek (U)",,,,59
"G0200850","1970","Alaska","02",,,"Deadhorse (U)","0850",,,,,,,,,,"Deadhorse (U)",,,,163
"G0200860","1970","Alaska","02",,,"Deering (U)","0860",,,,,,,,,,"Deering (U)",,,,85
"G0200870","1970","Alaska","02",,,"Delta Junction","0870",,,,,,,,,,"Delta Junction",,,,703
"G0200880","1970","Alaska","02",,,"Dillingham","0880",,,,,,,,,,"Dillingham",,,,914
"G0200890","1970","Alaska","02",,,"Diomede (U)","0890",,,,,,,,,,"Diomede (U)",,,,84
"G0200900","1970","Alaska","02",,,"Donnelly","0900",,,,,,,,,,"Donnelly",,,,6
"G0200910","1970","Alaska","02",,,"Dot Lake (U)","0910",,,,,,,,,,"Dot Lake (U)",,,,42
"G0200920","1970","Alaska","02",,,"Douglas","0920",,,,,,,,,,"Douglas",,,,1243
"G0200930","1970","Alaska","02",,,"Eagle","0930",,,,,,,,,,"Eagle",,,,36
"G0200940","1970","Alaska","02",,,"Eagle River (U)","0940",,,,,,,,,,"Eagle River (U)",,,,2437
"G0200950","1970","Alaska","02",,,"Edna Bay (U)","0950",,,,,,,,,,"Edna Bay (U)",,,,112
"G0200960","1970","Alaska","02",,,"Eek (U)","0960",,,,,,,,,,"Eek (U)",,,,186
"G0200970","1970","Alaska","02",,,"Egegik (U)","0970",,,,,,,,,,"Egegik (U)",,,,148
"G0200975","1970","Alaska","02",,,"Eielson (U)","0975",,,,,,,,,,"Eielson (U)",,,,6149
"G0200980","1970","Alaska","02",,,"Eklutna (U)","0980",,,,,,,,,,"Eklutna (U)",,,,25
"G0200990","1970","Alaska","02",,,"Ekuk (U)","0990",,,,,,,,,,"Ekuk (U)",,,,51
"G0201000","1970","Alaska","02",,,"Ekwok (U)","1000",,,,,,,,,,"Ekwok (U)",,,,103
"G0201010","1970","Alaska","02",,,"Elfin Cove (U)","1010",,,,,,,,,,"Elfin Cove (U)",,,,49
"G0201020","1970","Alaska","02",,,"Elim (U)","1020",,,,,,,,,,"Elim (U)",,,,174
"G0201025","1970","Alaska","02",,,"Elmendorf (U)","1025",,,,,,,,,,"Elmendorf (U)",,,,6018
"G0201030","1970","Alaska","02",,,"Emanguk","1030",,,,,,,,,,"Emanguk",,,,439
"G0201040","1970","Alaska","02",,,"English Bay (U)","1040",,,,,,,,,,"English Bay (U)",,,,58
"G0201060","1970","Alaska","02",,,"Ester (U)","1060",,,,,,,,,,"Ester (U)",,,,264
"G0201070","1970","Alaska","02",,,"Evansville (U)","1070",,,,,,,,,,"Evansville (U)",,,,57
"G0201080","1970","Alaska","02",,,"Fairbanks","1080",,,,,,,,,,"Fairbanks",,,,14771
"G0201090","1970","Alaska","02",,,"False Pass (U)","1090",,,,,,,,,,"False Pass (U)",,,,62
"G0201100","1970","Alaska","02",,,"Fire Lake (U)","1100",,,,,,,,,,"Fire Lake (U)",,,,475
"G0201112","1970","Alaska","02",,,"Fort Greely (U)","1112",,,,,,,,,,"Fort Greely (U)",,,,1820
"G0201115","1970","Alaska","02",,,"Fort Richardson (U)","1115",,,,,,,,,,"Fort Richardson (U)",,,,8960
"G0201117","1970","Alaska","02",,,"Fort Wainwright (U)","1117",,,,,,,,,,"Fort Wainwright (U)",,,,9097
"G0201120","1970","Alaska","02",,,"Fort Yukon","1120",,,,,,,,,,"Fort Yukon",,,,448
"G0201130","1970","Alaska","02",,,"Fritz Cove (U)","1130",,,,,,,,,,"Fritz Cove (U)",,,,296
"G0201140","1970","Alaska","02",,,"Fritz Creek (U)","1140",,,,,,,,,,"Fritz Creek (U)",,,,27
"G0201150","1970","Alaska","02",,,"Gakona (U)","1150",,,,,,,,,,"Gakona (U)",,,,88
"G0201160","1970","Alaska","02",,,"Galena (U)","1160",,,,,,,,,,"Galena (U)",,,,302
"G0201170","1970","Alaska","02",,,"Gambell","1170",,,,,,,,,,"Gambell",,,,372
"G0201190","1970","Alaska","02",,,"Girdwood","1190",,,,,,,,,,"Girdwood",,,,144
"G0201200","1970","Alaska","02",,,"Glen Alps","1200",,,,,,,,,,"Glen Alps",,,,18
"G0201210","1970","Alaska","02",,,"Glennallen (U)","1210",,,,,,,,,,"Glennallen (U)",,,,363
"G0201220","1970","Alaska","02",,,"Golovin (U)","1220",,,,,,,,,,"Golovin (U)",,,,117
"G0201240","1970","Alaska","02",,,"Graehl (U)","1240",,,,,,,,,,"Graehl (U)",,,,349
"G0201250","1970","Alaska","02",,,"Grayling","1250",,,,,,,,,,"Grayling",,,,139
"G0201260","1970","Alaska","02",,,"Gulkana (U)","1260",,,,,,,,,,"Gulkana (U)",,,,53
"G0201270","1970","Alaska","02",,,"Gustavus (U)","1270",,,,,,,,,,"Gustavus (U)",,,,64
"G0201280","1970","Alaska","02",,,"Haines","1280",,,,,,,,,,"Haines",,,,463
"G0201290","1970","Alaska","02",,,"Halibut Cove (U)","1290",,,,,,,,,,"Halibut Cove (U)",,,,44
"G0201320","1970","Alaska","02",,,"Healy (U)","1320",,,,,,,,,,"Healy (U)",,,,79
"G0201330","1970","Alaska","02",,,"Herring Cove (U)","1330",,,,,,,,,,"Herring Cove (U)",,,,114
"G0201360","1970","Alaska","02",,,"Holy Cross","1360",,,,,,,,,,"Holy Cross",,,,199
"G0201370","1970","Alaska","02",,,"Homer","1370",,,,,,,,,,"Homer",,,,1083
"G0201380","1970","Alaska","02",,,"Hoonah","1380",,,,,,,,,,"Hoonah",,,,748
"G0201390","1970","Alaska","02",,,"Hooper Bay","1390",,,,,,,,,,"Hooper Bay",,,,490
"G0201400","1970","Alaska","02",,,"Hope (U)","1400",,,,,,,,,,"Hope (U)",,,,51
"G0201410","1970","Alaska","02",,,"Houston","1410",,,,,,,,,,"Houston",,,,69
"G0201420","1970","Alaska","02",,,"Hughes (U)","1420",,,,,,,,,,"Hughes (U)",,,,85
"G0201430","1970","Alaska","02",,,"Huslia","1430",,,,,,,,,,"Huslia",,,,159
"G0201440","1970","Alaska","02",,,"Hydaburg","1440",,,,,,,,,,"Hydaburg",,,,214
"G0201450","1970","Alaska","02",,,"Hyder (U)","1450",,,,,,,,,,"Hyder (U)",,,,49
"G0201460","1970","Alaska","02",,,"Iguigig (U)","1460",,,,,,,,,,"Iguigig (U)",,,,36
"G0201470","1970","Alaska","02",,,"Iliamna (U)","1470",,,,,,,,,,"Iliamna (U)",,,,58
"G0201490","1970","Alaska","02",,,"Ivanof Bay (U)","1490",,,,,,,,,,"Ivanof Bay (U)",,,,48
"G0201510","1970","Alaska","02",,,"Juneau","1510",,,,,,,,,,"Juneau",,,,6050
"G0201520","1970","Alaska","02",,,"Kachemak","1520",,,,,,,,,,"Kachemak",,,,76
"G0201530","1970","Alaska","02",,,"Kaguyak (U)","1530",,,,,,,,,,"Kaguyak (U)",,,,59
"G0201540","1970","Alaska","02",,,"Kake","1540",,,,,,,,,,"Kake",,,,448
"G0201550","1970","Alaska","02",,,"Kakhonak (U)","1550",,,,,,,,,,"Kakhonak (U)",,,,88
"G0201560","1970","Alaska","02",,,"Kaktovik (U)","1560",,,,,,,,,,"Kaktovik (U)",,,,123
"G0201570","1970","Alaska","02",,,"Kalskag (U)","1570",,,,,,,,,,"Kalskag (U)",,,,122
"G0201580","1970","Alaska","02",,,"Kaltag","1580",,,,,,,,,,"Kaltag",,,,206
"G0201590","1970","Alaska","02",,,"Karluk (U)","1590",,,,,,,,,,"Karluk (U)",,,,98
"G0201600","1970","Alaska","02",,,"Kasaan (U)","1600",,,,,,,,,,"Kasaan (U)",,,,30
"G0201620","1970","Alaska","02",,,"Kasilof (U)","1620",,,,,,,,,,"Kasilof (U)",,,,71
"G0201630","1970","Alaska","02",,,"Kenai","1630",,,,,,,,,,"Kenai",,,,3533
"G0201650","1970","Alaska","02",,,"Ketchikan","1650",,,,,,,,,,"Ketchikan",,,,6994
"G0201660","1970","Alaska","02",,,"Kiana","1660",,,,,,,,,,"Kiana",,,,278
"G0201670","1970","Alaska","02",,,"King Cove","1670",,,,,,,,,,"King Cove",,,,283
"G0201690","1970","Alaska","02",,,"King Salmon (U)","1690",,,,,,,,,,"King Salmon (U)",,,,202
"G0201700","1970","Alaska","02",,,"Kipnuk (U)","1700",,,,,,,,,,"Kipnuk (U)",,,,325
